longitude,latitude,Indri_indri cloglog values
43.5833333333333,-22.25,8.441037E-10
48.25,-19.4166666666667,0.0074177263
46.9166666666667,-16.5833333333333,3.1665714E-8
44.4166666666667,-20.5833333333333,1.702835E-8
48.4166666666667,-14.25,2.9663313E-5
47.0833333333333,-18.0833333333333,8.26523E-6
48.4166666666667,-17.4166666666667,1.4528837E-6
50.0833333333333,-15.25,4.5012774E-5
47.75,-13.9166666666667,4.805151E-6
46.5833333333333,-23.0833333333333,2.1296211E-4
43.9166666666667,-23.0833333333333,3.8758776E-7
44.25,-18.0833333333333,1.509371E-6
44.5833333333333,-21.25,1.6681872E-8
47.4166666666667,-24.25,5.0533436E-5
46.5833333333333,-18.75,2.6591981E-6
49.75,-13.0833333333333,6.13684E-6
45.9166666666667,-20.5833333333333,1.4485161E-7
46.4166666666667,-21.5833333333333,4.424196E-6
48.5833333333333,-15.25,0.001217147
44.5833333333333,-12.4166666666667,1.246568E-5
45.5833333333333,-25.4166666666667,7.47262E-7
57.5833333333333,-20.5833333333333,1.4384527E-7
44.0833333333333,-24.75,1.4319213E-4
40.0833333333333,-15.9166666666667,4.0567283E-8
46.0833333333333,-24.25,5.7596258E-6
46.75,-20.75,9.3575996E-5
44.25,-12.25,2.0631041E-5
47.5833333333333,-21.25,0.0011320827
44.75,-16.75,3.252735E-6
45.4166666666667,-18.75,2.292589E-7
49.25,-13.5833333333333,2.6846492E-5
45.25,-21.25,8.691104E-8
48.5833333333333,-14.75,9.3678995E-5
46.25,-17.4166666666667,6.1910134E-7
47.75,-17.0833333333333,1.7804084E-6
43.4166666666667,-22.75,1.5627046E-7
46.75,-18.0833333333333,2.8500324E-7
44.9166666666667,-23.75,8.451913E-8
44.4166666666667,-22.4166666666667,4.9052176E-9
45.0833333333333,-20.0833333333333,2.2899233E-8
50.0833333333333,-15.75,1.4001087E-6
44.4166666666667,-21.5833333333333,1.6227863E-8
46.25,-16.4166666666667,1.015014E-5
46.25,-22.25,2.2775487E-6
45.5833333333333,-22.4166666666667,3.268819E-7
44.0833333333333,-20.75,2.943381E-7
46.9166666666667,-20.25,2.416701E-4
44.4166666666667,-18.9166666666667,1.1722755E-6
40.5833333333333,-10.5833333333333,2.731989E-7
48.5833333333333,-18.5833333333333,0.06353472
44.75,-21.75,1.8271134E-8
47.0833333333333,-18.25,1.3011699E-5
47.25,-20.75,2.288674E-4
45.4166666666667,-17.0833333333333,1.3539665E-6
44.25,-17.25,4.698371E-6
48.5833333333333,-15.9166666666667,3.8921607E-5
44.25,-24.5833333333333,9.4558556E-5
49.4166666666667,-13.9166666666667,1.1485933E-5
47.4166666666667,-23.25,5.144803E-4
47.4166666666667,-21.4166666666667,2.1235544E-4
45.9166666666667,-16.4166666666667,1.9726966E-5
49.4166666666667,-12.75,5.802613E-6
40.5833333333333,-13.25,6.3981E-7
45.5833333333333,-18.75,1.9259238E-7
45.75,-21.4166666666667,2.853997E-7
45.4166666666667,-19.0833333333333,1.5256466E-8
44.0833333333333,-22.5833333333333,1.6972434E-7
45.4166666666667,-21.0833333333333,2.0436111E-7
45.0833333333333,-20.25,1.342389E-8
46.25,-24.4166666666667,3.1885797E-6
44.25,-21.5833333333333,8.618341E-9
46.4166666666667,-19.4166666666667,7.3013086E-7
43.75,-21.0833333333333,1.9276105E-7
46.5833333333333,-24.75,6.845127E-7
44.9166666666667,-19.5833333333333,2.6377863E-8
46.9166666666667,-16.4166666666667,2.1708873E-7
46.4166666666667,-22.25,1.9748588E-5
46.4166666666667,-15.75,4.511886E-7
45.4166666666667,-21.9166666666667,1.3126475E-8
48.75,-17.0833333333333,6.159803E-5
49.0833333333333,-13.75,3.670526E-5
48.0833333333333,-15.0833333333333,8.2485145E-5
44.4166666666667,-23.75,1.7727469E-5
46.75,-21.9166666666667,1.4303849E-4
47.5833333333333,-22.25,8.5549174E-5
45.75,-17.9166666666667,4.4705783E-7
40.25,-14.9166666666667,1.2279453E-6
45.0833333333333,-19.5833333333333,5.0518496E-9
44.75,-21.9166666666667,1.6559161E-8
48.5833333333333,-16.4166666666667,8.6420085E-5
47.75,-15.25,1.6245336E-6
46.0833333333333,-22.9166666666667,6.256535E-5
45.0833333333333,-21.25,4.457177E-8
43.5833333333333,-21.5833333333333,1.2189998E-8
44.5833333333333,-21.9166666666667,8.351953E-9
46.25,-16.9166666666667,3.2599436E-7
44.25,-16.9166666666667,2.0185144E-6
50.0833333333333,-14.5833333333333,1.1644656E-7
45.0833333333333,-20.5833333333333,7.7682827E-10
46.25,-17.5833333333333,1.5575908E-7
48.25,-17.75,5.8641206E-7
47.5833333333333,-17.5833333333333,1.1890069E-6
49.4166666666667,-13.75,9.530435E-6
45.9166666666667,-23.0833333333333,1.1188997E-5
49.25,-14.25,2.636759E-5
47.75,-19.9166666666667,4.1576478E-4
47.25,-24.0833333333333,1.04781175E-4
44.25,-25.0833333333333,3.3669836E-5
45.9166666666667,-23.4166666666667,7.40532E-6
40.0833333333333,-12.75,2.689912E-6
46.0833333333333,-20.4166666666667,2.447167E-7
47.75,-17.4166666666667,1.4024756E-6
46.25,-16.5833333333333,1.39155245E-5
48.9166666666667,-19.75,9.0954534E-5
47.4166666666667,-22.5833333333333,1.2931382E-4
46.5833333333333,-16.0833333333333,3.2996877E-6
47.25,-16.75,6.633389E-7
47.5833333333333,-20.4166666666667,7.098747E-4
50.0833333333333,-14.0833333333333,1.8015533E-7
45.5833333333333,-21.75,3.718396E-7
47.4166666666667,-16.25,5.5679042E-8
43.25,-21.75,3.065084E-8
48.25,-15.5833333333333,1.65811E-4
47.5833333333333,-16.0833333333333,2.754029E-7
45.5833333333333,-19.4166666666667,6.865058E-9
48.25,-18.25,4.3499182E-4
47.5833333333333,-23.0833333333333,8.6580505E-5
47.9166666666667,-18.4166666666667,5.3465343E-4
46.25,-24.9166666666667,4.361229E-7
45.9166666666667,-21.5833333333333,3.57903E-7
48.5833333333333,-14.4166666666667,2.6378036E-4
44.4166666666667,-23.0833333333333,3.4147174E-9
47.5833333333333,-17.4166666666667,7.037802E-7
44.9166666666667,-24.25,3.180915E-5
44.4166666666667,-25.0833333333333,6.662402E-5
49.5833333333333,-12.75,1.488315E-6
44.75,-20.25,2.72691E-8
46.75,-21.0833333333333,1.5308594E-4
47.0833333333333,-24.25,2.7928193E-4
47.9166666666667,-17.75,6.1965315E-5
46.0833333333333,-25.0833333333333,2.025587E-6
45.75,-20.5833333333333,1.9924347E-9
48.5833333333333,-13.75,3.833597E-4
46.75,-21.5833333333333,1.261485E-4
48.25,-16.25,1.4857184E-5
48.75,-16.75,6.7990326E-4
46.75,-20.9166666666667,2.8354587E-4
49.0833333333333,-17.25,0.0022340722
46.4166666666667,-22.4166666666667,7.2948583E-6
47.0833333333333,-23.9166666666667,0.0025874241
47.4166666666667,-19.75,1.2766573E-4
51.25,-10.0833333333333,2.0411754E-8
45.0833333333333,-25.5833333333333,9.503417E-7
43.5833333333333,-23.4166666666667,4.8232687E-6
44.75,-17.4166666666667,7.932499E-6
45.9166666666667,-22.9166666666667,6.2283657E-6
47.9166666666667,-18.9166666666667,3.842321E-4
57.4166666666667,-20.25,1.743712E-6
44.4166666666667,-24.5833333333333,1.3892136E-4
48.0833333333333,-14.4166666666667,3.0448791E-5
48.4166666666667,-19.0833333333333,0.0753982
45.0833333333333,-12.5833333333333,1.4786733E-6
48.75,-14.5833333333333,1.2478995E-5
49.4166666666667,-14.75,3.2888455E-4
40.25,-15.4166666666667,3.1238346E-7
45.25,-19.5833333333333,3.8001184E-9
46.75,-16.4166666666667,2.9987123E-7
47.5833333333333,-19.9166666666667,5.3497363E-4
49.5833333333333,-14.75,0.0010745139
47.4166666666667,-20.75,3.5024137E-4
48.0833333333333,-21.75,5.0636434E-5
44.75,-23.9166666666667,1.541679E-6
49.0833333333333,-18.4166666666667,2.5955998E-4
47.5833333333333,-15.0833333333333,7.947563E-6
40.25,-11.25,1.0830755E-6
40.5833333333333,-15.5833333333333,1.043664E-7
46.9166666666667,-16.0833333333333,2.4424702E-7
48.25,-14.9166666666667,1.2970692E-4
49.25,-14.4166666666667,2.0865391E-5
48.4166666666667,-16.75,7.563091E-6
45.5833333333333,-15.75,3.7520979E-6
46.0833333333333,-21.75,9.3719524E-7
49.4166666666667,-17.9166666666667,4.3325276E-6
46.9166666666667,-19.4166666666667,4.0144173E-6
44.9166666666667,-24.4166666666667,2.83723E-5
49.9166666666667,-15.25,1.14817376E-4
44.25,-23.75,3.0570034E-5
40.4166666666667,-14.25,3.8281887E-6
49.9166666666667,-12.75,5.3469375E-7
45.5833333333333,-19.25,1.4810863E-7
44.25,-21.75,3.7983842E-8
55.4166666666667,-21.4166666666667,2.97654E-10
45.9166666666667,-19.9166666666667,3.7477275E-8
47.9166666666667,-16.9166666666667,7.248171E-6
49.4166666666667,-16.5833333333333,9.23105E-4
45.4166666666667,-23.75,6.327598E-9
48.9166666666667,-18.5833333333333,0.07423299
45.25,-15.9166666666667,3.7550515E-6
40.4166666666667,-13.4166666666667,6.868732E-7
44.9166666666667,-19.25,9.795396E-8
48.75,-19.0833333333333,0.0017965854
47.0833333333333,-23.75,0.008693102
47.25,-19.5833333333333,1.7887016E-5
48.0833333333333,-19.25,0.015348338
50.0833333333333,-15.0833333333333,4.5498596E-6
44.5833333333333,-18.0833333333333,3.1164534E-5
46.5833333333333,-22.25,9.619949E-5
46.5833333333333,-17.75,2.96107E-7
45.25,-23.0833333333333,2.997099E-9
45.4166666666667,-18.0833333333333,3.9539412E-7
40.25,-10.25,2.4761584E-7
47.25,-20.4166666666667,0.0010952321
47.0833333333333,-15.0833333333333,2.908734E-5
46.75,-25.0833333333333,3.5552938E-9
49.0833333333333,-14.25,4.2892065E-5
47.4166666666667,-22.0833333333333,1.2491524E-4
46.75,-17.5833333333333,8.419201E-7
49.9166666666667,-13.4166666666667,8.7452116E-7
49.25,-18.75,0.0033376883
47.25,-14.9166666666667,2.0147336E-5
49.75,-15.4166666666667,0.0016986879
46.9166666666667,-24.4166666666667,1.9096638E-5
45.4166666666667,-22.75,4.9425058E-8
46.5833333333333,-19.9166666666667,5.0271272E-5
46.0833333333333,-23.25,1.562467E-4
46.0833333333333,-24.9166666666667,1.4893635E-6
40.4166666666667,-14.0833333333333,3.712261E-6
45.4166666666667,-21.5833333333333,1.836607E-8
49.0833333333333,-16.9166666666667,0.0011320746
45.25,-18.25,1.394427E-7
48.4166666666667,-19.25,0.024977045
40.4166666666667,-10.9166666666667,8.299933E-7
44.4166666666667,-17.9166666666667,7.0728206E-6
47.25,-19.75,1.8791773E-4
48.0833333333333,-20.5833333333333,8.563785E-4
43.5833333333333,-22.75,3.78882E-9
45.4166666666667,-21.75,1.1718221E-8
44.5833333333333,-19.9166666666667,1.1942782E-7
47.25,-15.5833333333333,3.9917842E-7
45.9166666666667,-16.25,2.2071274E-5
40.25,-10.75,2.3907096E-6
46.9166666666667,-16.9166666666667,2.577944E-7
47.4166666666667,-15.4166666666667,2.0380931E-7
55.75,-20.9166666666667,1.8410217E-8
44.25,-25.25,7.38841E-6
44.4166666666667,-16.75,1.729749E-6
44.9166666666667,-17.9166666666667,1.7056523E-7
46.5833333333333,-18.25,3.189287E-7
48.9166666666667,-15.0833333333333,5.833737E-6
47.9166666666667,-14.5833333333333,2.800851E-4
48.4166666666667,-21.25,2.7232755E-7
47.75,-18.4166666666667,6.3889025E-4
43.4166666666667,-21.75,6.734812E-8
48.4166666666667,-15.5833333333333,9.9108154E-5
57.4166666666667,-20.5833333333333,8.44325E-8
45.4166666666667,-25.5833333333333,4.991593E-8
44.4166666666667,-18.5833333333333,2.2235108E-7
47.0833333333333,-20.25,6.7749986E-4
49.25,-14.0833333333333,3.3187192E-5
45.9166666666667,-19.75,5.9492855E-8
44.5833333333333,-21.4166666666667,1.7833901E-8
50.25,-14.4166666666667,3.440169E-7
47.5833333333333,-14.4166666666667,2.5138344E-5
44.4166666666667,-22.9166666666667,7.1613604E-10
40.5833333333333,-11.4166666666667,6.402061E-8
46.9166666666667,-15.4166666666667,5.50215E-5
40.5833333333333,-13.9166666666667,1.3966826E-6
48.0833333333333,-14.5833333333333,8.432832E-5
44.5833333333333,-24.5833333333333,1.09728404E-4
49.0833333333333,-12.4166666666667,2.5358266E-5
44.75,-20.4166666666667,1.8679328E-8
48.75,-12.4166666666667,3.3326226E-6
44.4166666666667,-21.4166666666667,1.0991643E-8
44.4166666666667,-19.75,3.6981128E-6
57.75,-19.75,3.0147862E-10
46.5833333333333,-16.5833333333333,3.557791E-7
45.0833333333333,-19.0833333333333,4.585623E-8
57.75,-20.0833333333333,2.5678335E-7
47.4166666666667,-22.4166666666667,1.2902396E-4
48.25,-20.0833333333333,5.945171E-4
49.5833333333333,-14.4166666666667,5.190506E-4
47.75,-23.25,4.838907E-6
46.75,-15.25,1.0264878E-4
40.25,-10.9166666666667,2.85087E-6
47.4166666666667,-20.9166666666667,9.3443E-4
44.4166666666667,-20.0833333333333,5.280063E-7
45.5833333333333,-20.5833333333333,3.647267E-10
48.0833333333333,-16.5833333333333,2.0697955E-6
45.5833333333333,-23.0833333333333,1.8576671E-7
49.25,-16.5833333333333,0.0013258245
47.25,-22.75,1.245667E-4
44.4166666666667,-20.25,1.3647606E-7
40.5833333333333,-11.25,1.0427611E-7
45.9166666666667,-19.4166666666667,2.3946004E-7
49.25,-13.75,1.7076682E-5
48.25,-19.75,0.0013576988
45.75,-21.5833333333333,3.750984E-7
48.25,-20.25,6.0985377E-4
43.75,-22.25,6.0901706E-10
43.75,-24.4166666666667,2.9328396E-5
45.9166666666667,-17.25,9.137291E-7
45.25,-23.9166666666667,8.702079E-8
44.0833333333333,-17.9166666666667,1.0479068E-5
45.5833333333333,-17.0833333333333,4.6048245E-7
46.25,-20.4166666666667,2.3198452E-6
43.25,-22.0833333333333,3.1042546E-8
46.0833333333333,-22.0833333333333,1.1175758E-6
45.4166666666667,-16.9166666666667,3.6770448E-6
48.0833333333333,-17.5833333333333,7.767458E-6
47.0833333333333,-18.4166666666667,2.8453174E-5
46.5833333333333,-20.4166666666667,1.2586893E-4
45.5833333333333,-18.0833333333333,3.1343887E-7
44.0833333333333,-22.0833333333333,3.0004447E-8
44.9166666666667,-16.75,2.4186463E-6
46.4166666666667,-20.75,8.195116E-5
57.4166666666667,-20.0833333333333,5.4426107E-7
47.9166666666667,-19.75,0.0023008876
48.25,-18.4166666666667,7.4359565E-4
47.25,-18.9166666666667,2.1291446E-4
48.5833333333333,-19.25,0.05890335
48.9166666666667,-19.0833333333333,5.476768E-6
49.75,-12.9166666666667,2.9787825E-6
44.4166666666667,-19.25,6.4525676E-7
46.4166666666667,-20.5833333333333,4.7211717E-5
44.9166666666667,-19.9166666666667,1.01286695E-8
45.5833333333333,-24.25,5.7851903E-8
44.5833333333333,-23.5833333333333,2.7996273E-6
50.4166666666667,-15.75,1.1156217E-6
47.5833333333333,-19.5833333333333,7.0602844E-5
45.5833333333333,-23.4166666666667,3.3098615E-8
47.5833333333333,-17.9166666666667,1.11551635E-5
48.4166666666667,-16.5833333333333,6.7723727E-6
44.5833333333333,-19.25,2.1228708E-7
48.75,-13.0833333333333,6.2857425E-6
47.75,-15.4166666666667,3.420706E-7
47.25,-22.0833333333333,6.2552856E-5
48.4166666666667,-16.9166666666667,8.117423E-6
49.75,-13.5833333333333,1.2916767E-5
48.4166666666667,-18.25,0.0035137925
47.4166666666667,-22.25,9.201808E-5
47.75,-16.0833333333333,1.2877892E-6
47.5833333333333,-16.5833333333333,6.6181735E-7
47.9166666666667,-15.4166666666667,1.7911989E-6
49.9166666666667,-14.75,2.8340733E-5
44.75,-21.5833333333333,5.2501118E-8
48.5833333333333,-13.0833333333333,1.2998316E-7
40.4166666666667,-12.4166666666667,1.2845608E-6
46.25,-25.25,8.53517E-8
46.5833333333333,-23.75,3.8799035E-4
45.4166666666667,-22.25,7.416386E-8
48.9166666666667,-14.0833333333333,4.9500006E-5
47.5833333333333,-16.75,7.344672E-7
48.75,-17.4166666666667,2.6638818E-5
45.75,-18.75,1.2866627E-7
51.0833333333333,-10.0833333333333,2.2242496E-8
44.75,-25.25,4.6371E-5
44.25,-20.25,2.4520452E-7
46.5833333333333,-17.5833333333333,5.168122E-7
48.0833333333333,-19.75,0.0019302442
48.0833333333333,-16.9166666666667,1.1267741E-5
48.25,-21.75,1.215977E-5
48.4166666666667,-16.0833333333333,1.0690298E-5
48.5833333333333,-13.9166666666667,1.2199635E-4
46.25,-19.75,2.0455848E-7
45.75,-24.25,6.2476793E-9
44.0833333333333,-17.25,4.3607547E-6
48.9166666666667,-17.4166666666667,3.2048923E-4
46.0833333333333,-20.5833333333333,1.1755025E-7
48.0833333333333,-18.25,5.701439E-4
48.9166666666667,-16.9166666666667,3.0423203E-4
44.5833333333333,-23.0833333333333,1.432785E-9
48.4166666666667,-17.5833333333333,1.6502901E-5
43.9166666666667,-21.4166666666667,2.0532928E-8
44.9166666666667,-17.0833333333333,4.0284763E-6
49.25,-17.0833333333333,0.0017557011
44.75,-24.75,8.1283615E-5
46.75,-19.0833333333333,1.4106449E-5
45.0833333333333,-17.25,2.0858035E-6
46.25,-17.9166666666667,1.212916E-7
49.75,-15.9166666666667,1.0886965E-4
40.5833333333333,-13.5833333333333,4.8817606E-7
40.5833333333333,-15.0833333333333,8.8969514E-8
49.25,-15.75,7.8766796E-5
44.9166666666667,-16.5833333333333,4.375751E-6
45.0833333333333,-23.4166666666667,1.2455936E-10
45.25,-16.75,5.9360655E-6
48.75,-14.9166666666667,3.226773E-5
44.25,-12.0833333333333,8.3386453E-7
43.25,-11.9166666666667,1.2395687E-5
44.0833333333333,-21.0833333333333,1.5612228E-8
49.75,-15.75,8.055377E-5
49.9166666666667,-16.9166666666667,1.033052E-4
43.9166666666667,-22.75,8.393442E-8
46.25,-23.0833333333333,3.64294E-4
48.4166666666667,-20.4166666666667,1.5946022E-4
40.4166666666667,-14.75,1.9321744E-6
47.4166666666667,-15.0833333333333,4.1507874E-6
49.4166666666667,-18.25,6.1984806E-6
46.5833333333333,-22.5833333333333,2.0073872E-5
45.5833333333333,-17.75,2.5554982E-8
47.0833333333333,-23.25,0.00144516
43.9166666666667,-24.9166666666667,1.6426518E-5
45.4166666666667,-20.25,4.08514E-10
40.0833333333333,-12.25,1.36569115E-5
48.5833333333333,-16.75,3.3491247E-5
46.25,-18.4166666666667,2.1773064E-7
44.9166666666667,-23.4166666666667,5.637153E-10
45.5833333333333,-18.25,7.566775E-7
44.25,-22.0833333333333,1.1529634E-8
47.9166666666667,-14.0833333333333,3.3504061E-6
48.0833333333333,-15.4166666666667,1.5323181E-5
45.25,-22.4166666666667,4.772273E-8
46.75,-18.5833333333333,1.140366E-5
49.5833333333333,-16.9166666666667,2.5320278E-5
48.5833333333333,-20.75,1.1628306E-5
46.4166666666667,-19.25,5.6969503E-7
44.75,-17.5833333333333,1.4935757E-5
49.25,-17.4166666666667,3.5136405E-4
49.25,-15.4166666666667,3.2879604E-4
44.75,-18.75,1.1858261E-6
40.4166666666667,-10.4166666666667,2.1901187E-7
45.0833333333333,-19.25,1.0216237E-7
47.75,-18.9166666666667,1.4727065E-4
49.4166666666667,-12.4166666666667,5.7241928E-6
49.0833333333333,-17.9166666666667,0.0010746528
49.0833333333333,-18.0833333333333,8.515588E-4
43.5833333333333,-21.75,1.4040412E-8
40.0833333333333,-15.4166666666667,4.3734684E-7
47.9166666666667,-17.9166666666667,4.3676668E-5
44.75,-19.0833333333333,1.6331694E-7
46.4166666666667,-21.9166666666667,1.3952539E-6
44.0833333333333,-23.9166666666667,2.8271703E-5
40.4166666666667,-15.0833333333333,2.9912343E-7
40.0833333333333,-11.0833333333333,3.8473013E-6
45.0833333333333,-21.75,3.401233E-8
47.25,-21.75,4.2525357E-5
43.25,-11.5833333333333,9.203631E-5
45.0833333333333,-16.4166666666667,1.9124031E-6
47.0833333333333,-23.4166666666667,0.0046126517
46.25,-22.4166666666667,2.1212727E-6
49.0833333333333,-15.75,3.4882498E-5
40.4166666666667,-10.5833333333333,6.3801735E-7
44.75,-19.75,8.3357186E-8
45.9166666666667,-20.0833333333333,9.398253E-8
47.9166666666667,-20.5833333333333,8.825474E-4
46.4166666666667,-24.25,2.1490796E-5
49.0833333333333,-12.5833333333333,3.6099973E-5
40.25,-12.25,4.3249643E-6
45.5833333333333,-24.75,1.424144E-6
47.9166666666667,-14.75,9.7471304E-5
43.9166666666667,-22.4166666666667,6.947018E-8
49.0833333333333,-14.9166666666667,4.404516E-5
43.9166666666667,-17.5833333333333,6.2752893E-6
43.5833333333333,-22.5833333333333,3.4700975E-10
47.5833333333333,-17.25,5.29642E-7
48.25,-14.25,3.193815E-5
50.25,-15.75,2.5430444E-7
47.75,-14.4166666666667,4.3469487E-4
46.5833333333333,-25.25,3.0979195E-9
48.5833333333333,-13.4166666666667,2.7125046E-7
43.25,-22.25,3.4170913E-8
45.75,-24.75,1.1511557E-6
50.0833333333333,-14.25,1.3999681E-7
47.5833333333333,-14.9166666666667,9.3774834E-5
45.5833333333333,-25.0833333333333,6.363025E-5
46.25,-16.75,2.2329885E-5
48.75,-15.5833333333333,5.9673108E-5
44.5833333333333,-22.4166666666667,1.9930684E-9
56.75,-10.4166666666667,9.996792E-7
46.4166666666667,-15.5833333333333,6.8326796E-7
43.9166666666667,-21.0833333333333,5.575912E-8
45.4166666666667,-19.75,3.846845E-10
45.5833333333333,-16.25,6.2637237E-6
46.75,-15.4166666666667,2.7952552E-5
44.25,-18.9166666666667,4.203724E-6
43.75,-23.75,4.5527737E-5
47.5833333333333,-22.9166666666667,7.878945E-5
44.5833333333333,-24.9166666666667,1.5425053E-4
46.4166666666667,-16.4166666666667,3.809413E-6
47.9166666666667,-17.5833333333333,5.672672E-6
49.75,-17.0833333333333,3.2483942E-5
48.4166666666667,-15.25,1.9583593E-5
48.75,-16.9166666666667,2.3342327E-4
47.75,-20.4166666666667,0.0030981281
46.4166666666667,-19.0833333333333,5.545899E-7
47.25,-15.4166666666667,2.6378632E-6
48.25,-14.4166666666667,8.909681E-5
40.0833333333333,-11.5833333333333,3.2119542E-6
45.25,-21.0833333333333,6.815438E-8
49.5833333333333,-14.5833333333333,9.975034E-4
51.25,-10.25,2.4319851E-8
46.9166666666667,-21.4166666666667,3.140017E-4
48.5833333333333,-14.9166666666667,4.571541E-5
44.25,-21.25,3.5014596E-9
49.0833333333333,-15.25,1.03016455E-5
44.0833333333333,-23.75,5.3491232E-5
44.0833333333333,-22.75,9.4959255E-8
47.75,-14.0833333333333,1.565722E-5
40.25,-11.75,9.113092E-7
48.5833333333333,-20.4166666666667,9.7396005E-6
47.0833333333333,-18.5833333333333,1.0245181E-4
45.25,-20.5833333333333,8.722184E-10
44.75,-18.5833333333333,3.7967498E-6
48.75,-17.5833333333333,6.642614E-5
48.0833333333333,-21.4166666666667,9.089975E-4
47.5833333333333,-21.9166666666667,1.6129935E-4
50.0833333333333,-14.75,1.5705069E-7
40.4166666666667,-10.75,9.979829E-7
45.0833333333333,-18.4166666666667,1.1402058E-8
48.0833333333333,-18.0833333333333,2.8739772E-5
45.9166666666667,-18.25,8.8294605E-8
44.4166666666667,-22.75,4.042069E-10
47.4166666666667,-15.75,2.6973316E-7
48.4166666666667,-18.9166666666667,0.33963755
46.5833333333333,-24.4166666666667,6.2005824E-6
48.0833333333333,-14.9166666666667,2.3895026E-4
48.9166666666667,-18.9166666666667,7.0712176E-6
47.4166666666667,-14.9166666666667,2.806543E-5
46.75,-25.25,9.197003E-10
49.0833333333333,-19.25,0.0012884144
45.25,-21.4166666666667,6.469515E-8
40.5833333333333,-12.0833333333333,5.1044907E-7
40.0833333333333,-10.0833333333333,1.7950785E-7
46.5833333333333,-23.5833333333333,0.0011733752
46.4166666666667,-25.25,3.6208135E-8
45.9166666666667,-17.9166666666667,2.0407943E-7
45.5833333333333,-16.9166666666667,2.3054977E-6
44.75,-24.4166666666667,5.105913E-5
46.9166666666667,-21.9166666666667,5.72622E-4
46.75,-24.75,2.097642E-6
46.4166666666667,-20.4166666666667,2.3862953E-5
48.75,-13.4166666666667,5.27171E-6
42.75,-17.0833333333333,5.679703E-7
49.75,-16.5833333333333,2.7968756E-5
43.75,-22.0833333333333,3.626237E-10
48.25,-17.25,5.0220606E-6
47.4166666666667,-19.4166666666667,9.331542E-6
48.25,-17.4166666666667,2.9904297E-6
44.4166666666667,-24.4166666666667,5.9825285E-5
45.25,-25.25,1.0018624E-4
48.4166666666667,-19.4166666666667,0.01177986
40.4166666666667,-15.25,2.630188E-7
44.5833333333333,-17.75,2.7027816E-6
46.0833333333333,-18.4166666666667,1.2211174E-7
45.0833333333333,-12.9166666666667,3.6591055E-6
44.5833333333333,-22.9166666666667,4.307854E-10
45.75,-25.0833333333333,2.5020612E-5
44.0833333333333,-25.0833333333333,1.9160629E-5
45.75,-19.9166666666667,3.211278E-9
48.75,-17.25,1.00246754E-4
47.5833333333333,-19.25,4.924691E-5
48.4166666666667,-15.75,1.0101609E-5
47.25,-17.0833333333333,5.2005003E-6
48.5833333333333,-16.9166666666667,1.3549253E-5
47.5833333333333,-21.4166666666667,5.4241583E-4
40.25,-12.75,1.0206571E-6
45.75,-23.25,9.562228E-7
44.9166666666667,-21.5833333333333,4.5410598E-8
49.5833333333333,-14.0833333333333,4.2081138E-4
45.0833333333333,-12.75,2.663511E-6
49.4166666666667,-15.9166666666667,5.7334686E-4
47.4166666666667,-20.5833333333333,6.6136284E-4
43.75,-23.4166666666667,7.194382E-6
45.25,-21.9166666666667,2.08219E-8
47.9166666666667,-19.0833333333333,4.325352E-4
55.25,-21.25,1.1694123E-8
45.25,-22.0833333333333,1.4540761E-8
50.4166666666667,-15.0833333333333,6.5752346E-8
47.5833333333333,-16.4166666666667,3.1643287E-7
40.0833333333333,-13.25,2.0494365E-6
46.0833333333333,-21.9166666666667,1.1114316E-6
45.4166666666667,-20.0833333333333,5.227845E-10
40.5833333333333,-14.4166666666667,1.9413574E-6
43.75,-22.5833333333333,8.399146E-10
46.5833333333333,-24.9166666666667,1.16890945E-7
44.5833333333333,-25.0833333333333,1.4912245E-4
44.25,-18.25,1.0709763E-6
49.4166666666667,-14.25,5.9621994E-5
40.4166666666667,-11.4166666666667,4.0007183E-7
49.9166666666667,-17.0833333333333,9.725432E-6
43.9166666666667,-23.9166666666667,6.270853E-5
48.4166666666667,-13.4166666666667,6.82189E-7
46.25,-18.9166666666667,9.159315E-7
48.0833333333333,-17.4166666666667,6.936602E-6
46.5833333333333,-17.25,8.086466E-8
44.25,-18.5833333333333,3.564124E-6
45.9166666666667,-22.4166666666667,1.2253218E-5
40.4166666666667,-13.75,1.7775063E-6
49.4166666666667,-17.25,1.113181E-5
43.9166666666667,-18.4166666666667,7.058188E-7
40.25,-12.5833333333333,1.1434796E-6
48.4166666666667,-17.25,5.813993E-6
46.9166666666667,-22.0833333333333,6.184792E-5
46.75,-16.9166666666667,1.0093642E-7
49.5833333333333,-16.4166666666667,6.849227E-4
45.0833333333333,-23.25,2.1338291E-9
40.4166666666667,-11.9166666666667,8.2184255E-7
47.0833333333333,-19.5833333333333,2.6182488E-6
45.75,-19.75,8.61627E-9
44.4166666666667,-24.25,3.779193E-5
40.75,-11.25,1.2228872E-7
49.75,-12.75,1.2103733E-6
48.75,-15.4166666666667,3.3823435E-5
40.0833333333333,-13.75,1.3202401E-5
57.5833333333333,-20.0833333333333,5.588957E-7
46.5833333333333,-15.75,1.3345093E-6
57.75,-20.25,5.2467885E-7
44.9166666666667,-21.9166666666667,1.5785735E-8
40.0833333333333,-16.4166666666667,1.859134E-10
45.0833333333333,-15.9166666666667,2.9798564E-6
48.25,-20.9166666666667,2.5085437E-5
47.5833333333333,-15.4166666666667,1.7845151E-7
