"","longitude","latitude","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"background",46.25,-17.75,24.4221038818359,13.1708755493164,68.7325439453125,167.822998046875,33.1047515869141,13.94225025177,19.1625022888184,25.5330410003662,21.9581260681152,25.9646663665771,21.9581260681152,1663,410,3,110.602264404297,1052,14,517,14
"background",46.0833333333333,-19.5833333333333,22.166051864624,13.3248119354248,67.1334381103516,200.463394165039,30.8527507781982,11.0045003890991,19.8482513427734,23.9338340759277,19.3216667175293,23.9620838165283,19.3216667175293,1499,358,6,105.940315246582,926,19,782,19
"background",45.75,-22.4166666666667,20.8094692230225,12.9619789123535,61.6092948913574,279.024200439453,30.7442493438721,9.70524978637695,21.0389995574951,23.3860836029053,16.8836669921875,23.5286254882812,16.8836669921875,830,213,2,110.385185241699,556,11,486,11
"background",44.5833333333333,-24.5833333333333,24.4102916717529,14.6914167404175,66.0414581298828,319.518402099609,34.3849983215332,12.1392498016357,22.2457485198975,27.7315425872803,21.156457901001,27.7315425872803,20.1833324432373,541,126,5,96.3515472412109,336,22,336,28
"background",47.9166666666667,-22.75,23.6534729003906,7.94305515289307,54.987361907959,231.216995239258,30.08571434021,15.6404762268066,14.4452381134033,26.348014831543,21.9690475463867,26.348014831543,20.6948413848877,2364,339,71,47.2107429504395,952,289,952,370
"background",40.4166666666667,-11.75,25.513126373291,9.64618301391602,72.3735733032227,138.791305541992,31.6912593841553,18.3629379272461,13.3283214569092,26.8668403625488,24.4382286071777,26.9321670532227,23.6643352508545,1066,219,4,96.0146408081055,617,22,539,41
"background",49.9166666666667,-15.75,22.9097213745117,7.38703680038452,59.3159790039062,210.14241027832,29.4092597961426,16.9555549621582,12.4537048339844,24.9685192108154,21.9746913909912,25.3567905426025,20.2395057678223,3035,408,93,41.985595703125,1147,333,1100,549
"background",40.25,-13.9166666666667,24.408260345459,10.8670625686646,73.2825012207031,154.775802612305,31.0690002441406,16.2399997711182,14.8290004730225,25.8528747558594,22.6898746490479,25.9252490997314,22.2044582366943,885,207,4,109.156494140625,575,15,546,23
"background",45.25,-20.0833333333333,25.619197845459,13.6079788208008,65.1731033325195,216.747787475586,34.7422485351562,13.8625001907349,20.8797492980957,27.3075828552246,22.480749130249,27.5129585266113,22.480749130249,1161,323,3,118.990440368652,797,9,638,9
"background",48.0833333333333,-20.75,22.3209381103516,9.04941654205322,60.7302589416504,241.197967529297,29.2875003814697,14.3865003585815,14.9010000228882,24.9089164733887,20.4220409393311,24.9677925109863,19.2072505950928,2487,403,72,58.5183181762695,1158,272,1047,387
"background",46.9166666666667,-16.4166666666667,26.9798336029053,12.774416923523,70.7635650634766,127.929672241211,35.5432510375977,17.4909992218018,18.0522518157959,27.5479583740234,25.1289577484131,28.358959197998,25.1289577484131,1441,410,1,123.85782623291,1008,5,367,5
"background",43.25,-22.4166666666667,24.8778781890869,12.4564647674561,64.6712493896484,271.119842529297,33.0072708129883,13.7460603713989,19.2612113952637,27.7872714996338,21.9330291748047,27.7872714996338,21.2517166137695,533,150,2,119.274574279785,379,9,379,10
"background",49.75,-13.5833333333333,25.4606151580811,9.17327117919922,69.8955764770508,160.15608215332,31.669750213623,18.5454998016357,13.1242504119873,27.1298332214355,24.0106658935547,27.1481246948242,23.3881244659424,1672,264,56,55.422534942627,750,211,708,212
"background",48.5833333333333,-17.4166666666667,20.6674995422363,11.478666305542,65.6740036010742,248.354446411133,29.1849994659424,11.7067499160767,17.4782485961914,23.2673759460449,17.6145839691162,23.2673759460449,17.4240417480469,1193,271,9,102.208045959473,728,45,728,53
"background",46.4166666666667,-16.0833333333333,26.8690929412842,12.1185626983643,68.6283264160156,151.579849243164,34.7465019226074,17.088249206543,17.6582527160645,27.7436256408691,24.6577072143555,28.3101253509521,24.6577072143555,1536,439,9,117.079231262207,1040,32,355,32
"background",43.9166666666667,-22.0833333333333,24.7507190704346,14.0333118438721,65.9181442260742,263.801330566406,34.0509986877441,12.7620000839233,21.2889976501465,27.402042388916,21.0932083129883,27.402042388916,21.0932083129883,782,197,2,113.489875793457,532,10,532,10
"background",43.9166666666667,-24.75,24.7369785308838,13.6428241729736,63.8925018310547,315.51513671875,34.4986114501953,13.1458330154419,21.3527793884277,28.1532402038574,21.423957824707,28.1606483459473,20.6355323791504,492,106,7,91.0779724121094,299,27,257,35
"background",45.9166666666667,-24.75,24.2093544006348,14.6211671829224,66.3211822509766,305.616607666016,34.0247497558594,11.9787502288818,22.0459995269775,27.4818344116211,21.087833404541,27.4818344116211,20.1607494354248,594,116,10,82.7665939331055,336,35,336,53
"background",48.0833333333333,-20.4166666666667,20.9529685974121,9.61772918701172,61.3228950500488,252.791152954102,28.4284992218018,12.7447500228882,15.6837491989136,23.6227493286133,18.972541809082,23.7077083587646,17.6940002441406,2330,385,61,62.3125228881836,1085,233,1020,332
"background",47.0833333333333,-16.5833333333333,27.5343227386475,13.1824378967285,71.8957061767578,124.867988586426,36.2825012207031,17.94700050354,18.3355007171631,28.0759162902832,25.7329177856445,28.8973751068115,25.7329177856445,1462,400,1,123.787185668945,1028,4,367,4
"background",48.5833333333333,-18.5833333333333,19.6844158172607,10.2718334197998,61.7371864318848,268.734344482422,27.4642505645752,10.8262500762939,16.6380004882812,22.4653759002686,17.3299160003662,22.4653759002686,16.0401668548584,1893,332,53,70.9626617431641,965,187,965,218
"background",40.75,-11.0833333333333,25.4933338165283,8.31166648864746,68.3806381225586,145.107818603516,31.4650001525879,19.3099994659424,12.1550006866455,26.8999996185303,24.1283340454102,27.0591659545898,23.6191673278809,1091,194,11,81.4662551879883,547,40,537,52
"background",47.25,-22.5833333333333,21.7724590301514,9.65745830535889,59.8837852478027,252.518432617188,28.9642505645752,12.8372497558594,16.1270008087158,24.4200839996338,18.8723754882812,24.4920845031738,18.4122505187988,1825,332,46,74.1651611328125,950,169,892,198
"background",46.4166666666667,-20.4166666666667,19.3586254119873,12.6005420684814,66.0111618041992,235.606094360352,27.9917507171631,8.90324974060059,19.0885009765625,21.619457244873,16.0322074890137,21.619457244873,16.0322074890137,1350,317,7,106.717094421387,852,22,852,22
"background",44.5833333333333,-17.0833333333333,26.6661758422852,11.558895111084,68.752815246582,153.526794433594,33.8417510986328,17.0295009613037,16.8122501373291,27.6404991149902,24.4169158935547,27.9957084655762,24.4169158935547,1283,374,1,127.57543182373,920,7,646,7
"background",44.4166666666667,-20.4166666666667,25.5577716827393,12.0582504272461,64.1345138549805,238.999420166016,33.1534996032715,14.3520002365112,18.8014984130859,27.8717079162598,22.2575416564941,27.8717079162598,22.2575416564941,795,248,1,131.662261962891,598,5,598,5
"background",45.9166666666667,-18.0833333333333,23.3244686126709,12.9695205688477,66.6736297607422,188.490524291992,31.9312496185303,12.4790000915527,19.4522495269775,24.6704578399658,20.5375003814697,24.9477920532227,20.5375003814697,1686,389,5,106.535781860352,1034,20,536,20
"background",57.75,-20.0833333333333,23.7227687835693,6.63452339172363,56.7486419677734,205.624847412109,29.4937496185303,17.8026790618896,11.6910705566406,26.1075897216797,22.8394355773926,26.1075897216797,21.1797618865967,1586,258,50,55.4751281738281,696,168,696,216
"background",48.75,-19.25,22.9848537445068,9.09545803070068,62.8921165466309,225.06657409668,29.9122505187988,15.450249671936,14.4620008468628,25.5373764038086,22.3021659851074,25.5373764038086,20.1938743591309,2824,461,79,51.3511848449707,1247,339,1247,453
"background",45.4166666666667,-17.9166666666667,24.5671977996826,12.9935626983643,66.8358764648438,181.848648071289,33.0752487182617,13.6342496871948,19.4409980773926,25.7719993591309,21.8928756713867,26.1899166107178,21.8928756713867,1588,373,3,106.070999145508,979,16,504,16
"background",49.0833333333333,-14.4166666666667,18.4733638763428,12.3197708129883,69.5021133422852,219.365921020508,27.1000003814697,9.3742504119873,17.7257499694824,20.6124172210693,15.553750038147,20.6124172210693,15.5349998474121,1476,301,16,95.3462600708008,865,63,865,80
"background",46.75,-16.75,27.6972503662109,12.8730010986328,70.4973983764648,135.061096191406,36.3460006713867,18.085750579834,18.2602500915527,28.1317081451416,25.7641658782959,29.2455425262451,25.7641658782959,1473,394,1,123.520416259766,1027,6,370,6
"background",44.25,-21.0833333333333,24.953218460083,13.1116456985474,64.6570739746094,251.765151977539,33.5437507629395,13.2650003433228,20.278751373291,27.443208694458,21.4718341827393,27.443208694458,21.4718341827393,790,233,1,126.923072814941,577,5,577,5
"background",46.9166666666667,-23.9166666666667,18.8464469909668,11.4835205078125,64.2551574707031,268.655364990234,27.0114994049072,9.13974952697754,17.8717498779297,21.6954574584961,15.8765411376953,21.6954574584961,15.2054996490479,1406,264,30,75.0856170654297,731,131,731,147
"background",49.0833333333333,-13.5833333333333,25.3219680786133,10.6820211410522,72.4278411865234,140.830749511719,31.9990005493164,17.2504997253418,14.7485008239746,26.4124584197998,23.4057922363281,26.5075836181641,23.3482913970947,1639,363,15,101.485931396484,1009,49,718,58
"background",44.5833333333333,-22.0833333333333,24.4929370880127,14.7162084579468,64.5908050537109,280.68505859375,34.7540016174316,11.9702501296997,22.7837524414062,27.1117496490479,20.5532093048096,27.2376251220703,20.5532093048096,787,207,3,112.893486022949,534,14,449,14
"background",46.0833333333333,-20.5833333333333,21.3111877441406,13.3275413513184,65.4851684570312,233.019271850586,30.4610004425049,10.1090002059937,20.3520011901855,23.4218330383301,17.9981670379639,23.4879589080811,17.9981670379639,1282,326,6,113.246574401855,856,19,731,19
"background",45.75,-21.9166666666667,22.0343551635742,12.9208745956421,61.7640037536621,275.720733642578,31.8552494049072,10.9355001449585,20.919750213623,24.5725002288818,18.1459579467773,24.716833114624,18.1459579467773,860,236,2,116.863265991211,598,10,521,10
"background",45.4166666666667,-18.9166666666667,24.4209365844727,13.0260829925537,65.8473358154297,191.664901733398,33.1624984741211,13.3802499771118,19.7822494506836,25.8111248016357,21.6090412139893,26.0738754272461,21.6090412139893,1494,366,4,107.046363830566,937,16,472,16
"background",45.4166666666667,-24.5833333333333,23.7530307769775,14.7760210037231,66.8779830932617,305.800994873047,33.5169982910156,11.4230003356934,22.0939979553223,26.9291667938232,20.595251083374,26.9291667938232,19.6123752593994,605,129,6,94.2292175292969,373,23,373,36
"background",49.4166666666667,-14.75,19.0927181243896,10.6579790115356,67.6536026000977,227.646102905273,26.6434993743896,10.8897504806519,15.7537488937378,21.4252510070801,17.0532493591309,21.4252510070801,16.0024585723877,1774,307,36,73.2465515136719,899,145,899,155
"background",44.75,-24.4166666666667,24.337854385376,15.3207921981812,66.5022583007812,320.939483642578,34.6732521057129,11.6352500915527,23.0380020141602,27.6315422058105,21.0282077789307,27.6315422058105,20.0273342132568,591,140,5,99.0823364257812,373,22,373,28
"background",46.5833333333333,-17.4166666666667,26.3159694671631,13.051854133606,70.6527252197266,151.445114135742,34.8917503356934,16.4185009002686,18.4732494354248,27.2033748626709,24.1022911071777,27.8309173583984,24.1022911071777,1596,414,2,117.372062683105,1065,9,456,9
"background",49.25,-13.0833333333333,25.9618015289307,10.013521194458,70.838264465332,129.838424682617,32.5432510375977,18.4074993133545,14.1357517242432,26.94358253479,24.2141666412354,27.0878753662109,24.1271667480469,1571,382,17,106.491470336914,998,56,735,60
"background",44.25,-18.5833333333333,26.0671920776367,11.5861043930054,66.4274063110352,180.28337097168,33.2672691345215,15.8255157470703,17.4417533874512,27.5548095703125,23.8330764770508,27.6792526245117,23.4417953491211,1084,315,1,123.74097442627,775,10,587,10
"background",44.0833333333333,-23.0833333333333,23.849760055542,15.1038122177124,66.0492553710938,289.504486083984,34.0789985656738,11.2115001678467,22.8674983978271,26.6396255493164,20.8603744506836,26.6396255493164,19.8235836029053,684,177,3,110.067733764648,458,15,458,16
"background",47.75,-18.0833333333333,19.5430316925049,12.2758960723877,66.0891571044922,241.052810668945,28.1669998168945,9.59224987030029,18.5747489929199,21.8405838012695,16.212459564209,21.8405838012695,16.212459564209,1295,326,8,111.037498474121,841,26,841,26
"background",47.9166666666667,-13.9166666666667,25.833438873291,9.64591217041016,71.4878311157227,120.615341186523,31.7861633300781,18.2930812835693,13.4930820465088,26.6335430145264,24.1503143310547,26.9675045013428,24.1503143310547,1919,495,16,103.408302307129,1193,53,797,53
"background",49.0833333333333,-14.75,19.624906539917,11.661021232605,68.7712249755859,226.840881347656,27.6860008239746,10.7297496795654,16.9562511444092,21.8234996795654,16.515625,21.8234996795654,16.515625,1631,320,22,87.381591796875,913,94,913,94
"background",46.5833333333333,-16.5833333333333,26.841947555542,12.4142713546753,69.397087097168,144.078430175781,35.2802505493164,17.3915004730225,17.8887500762939,27.4169158935547,25.2430839538574,28.4385833740234,24.7699165344238,1459,413,2,123.388084411621,1016,8,370,8
"background",48.25,-18.0833333333333,20.189697265625,11.9691877365112,66.3535614013672,253.932601928711,28.6310005187988,10.5924997329712,18.038501739502,22.7612915039062,16.8372077941895,22.7612915039062,16.8372077941895,1252,290,12,103.139846801758,772,45,772,45
"background",48.25,-15.9166666666667,24.6691455841064,12.071249961853,68.4747924804688,198.481002807617,33.0349998474121,15.40625,17.6287498474121,26.3877906799316,22.6089172363281,26.486083984375,21.9302082061768,1373,408,0,130.436401367188,995,0,736,1
"background",47.25,-17.4166666666667,23.9986038208008,12.912917137146,68.9221954345703,184.317642211914,32.8447494506836,14.1092500686646,18.7355003356934,25.5028343200684,21.3592910766602,25.7300415039062,21.3592910766602,1606,421,2,118.295654296875,1075,7,850,7
"background",45.0833333333333,-19.4166666666667,25.1279277801514,13.0435628890991,65.5784912109375,200.868621826172,33.640251159668,13.7502498626709,19.8900012969971,26.6552085876465,22.1802501678467,26.85329246521,22.1802501678467,1273,355,2,115.898574829102,851,11,692,11
"background",44.25,-25.25,24.3683338165283,10.6199998855591,58.6092681884766,294.459991455078,32.7000007629395,14.5799999237061,18.1200008392334,27.6133327484131,21.1133327484131,27.7433338165283,20.6266670227051,449,85,10,77.5882720947266,248,37,219,47
"background",46.4166666666667,-22.9166666666667,19.6067504882812,11.7707090377808,61.8916511535645,276.424896240234,28.4669990539551,9.44874954223633,19.0182495117188,22.3179168701172,16.6317920684814,22.3179168701172,15.7962923049927,1012,227,13,97.0842590332031,618,42,618,46
"background",48.4166666666667,-20.9166666666667,23.3140907287598,8.25833415985107,58.9747009277344,229.072647094727,29.7113075256348,15.7081270217896,14.0031805038452,25.8612480163574,21.3840408325195,25.8641338348389,20.4042987823486,2707,392,96,45.9518394470215,1142,352,996,507
"background",45.0833333333333,-20.0833333333333,25.45876121521,13.2356452941895,65.8956985473633,214.478652954102,34.1124992370605,14.0267496109009,20.085750579834,27.2002506256104,22.3524169921875,27.3540000915527,22.3524169921875,1102,307,2,119.899795532227,763,8,602,8
"background",45.0833333333333,-17.5833333333333,24.9773235321045,12.3030214309692,67.4461441040039,169.415634155273,32.8612518310547,14.6199998855591,18.2412528991699,26.1282081604004,22.7731666564941,26.4435844421387,22.4865417480469,1536,385,2,108.264053344727,959,14,461,15
"background",48.75,-15.5833333333333,22.9746150970459,11.4871873855591,68.5014953613281,213.867706298828,31.0617504119873,14.2924995422363,16.769250869751,24.9596672058105,20.1080417633057,24.9596672058105,20.1080417633057,1456,380,8,117.187408447266,978,27,978,27
"background",48.5833333333333,-15.9166666666667,23.8811988830566,11.6512298583984,68.2635803222656,208.679626464844,32.1080017089844,15.039999961853,17.068000793457,25.8534164428711,21.8588752746582,25.8534164428711,21.091833114624,1282,367,2,127.362182617188,910,8,910,8
"background",46.0833333333333,-24.25,23.5454692840576,14.9086036682129,64.5932388305664,307.034851074219,33.8959999084473,10.8152503967285,23.0807495117188,26.7953758239746,20.5485420227051,26.7953758239746,19.3331661224365,843,193,10,97.6571578979492,514,36,514,41
"background",45.75,-20.5833333333333,24.9332809448242,13.5631456375122,64.9770431518555,232.998443603516,34.1920013427734,13.3182497024536,20.8737525939941,26.88450050354,21.5996246337891,27.028959274292,21.5996246337891,1410,370,6,116.24787902832,966,21,771,21
"background",46.25,-23.75,20.1389274597168,12.7852716445923,66.5526885986328,271.524719238281,28.9020004272461,9.69124984741211,19.210750579834,22.9500007629395,17.2540416717529,22.9500007629395,16.3978328704834,958,214,13,99.424674987793,592,41,592,43
"background",45.25,-21.9166666666667,24.881031036377,14.1551876068115,61.9171409606934,290.384521484375,35.3455009460449,12.4840002059937,22.861499786377,27.4325408935547,20.8082084655762,27.7059173583984,20.8082084655762,791,206,2,115.175994873047,547,11,456,11
"background",48.0833333333333,-14.25,25.9685115814209,10.3648443222046,73.8433151245117,118.192535400391,32.1487998962402,18.1125335693359,14.0362663269043,26.7454223632812,24.2941780090332,27.0274219512939,24.2941780090332,1796,480,8,110.761131286621,1161,28,759,28
"background",45.4166666666667,-24.0833333333333,23.3630828857422,15.4703330993652,69.0100784301758,290.241516113281,33.2432479858398,10.8257503509521,22.4174976348877,26.3629989624023,20.3456249237061,26.3629989624023,19.3740425109863,751,176,7,103.138946533203,484,22,484,29
"background",47.4166666666667,-21.25,18.2371673583984,9.54475021362305,59.8970832824707,261.911346435547,25.4755001068115,9.54024982452393,15.9352502822876,21.0042915344238,15.0714168548584,21.0042915344238,14.7057495117188,1628,308,45,76.4519271850586,840,145,840,151
"background",46.4166666666667,-19.4166666666667,21.925479888916,13.2580003738403,68.7753677368164,198.087432861328,30.0852508544922,10.8079996109009,19.2772521972656,23.5792083740234,19.2045841217041,23.8117084503174,19.2045841217041,1475,329,6,104.068634033203,888,20,878,20
"background",46.0833333333333,-23.4166666666667,21.5172805786133,13.513729095459,64.9550170898438,287.84326171875,31.0547504425049,10.25,20.8047504425049,24.3913345336914,17.5652923583984,24.3913345336914,17.5652923583984,874,213,7,105.802391052246,562,25,562,25
"background",44.5833333333333,-17.9166666666667,25.2661571502686,11.6123962402344,68.8243942260742,161.883636474609,32.476749420166,15.6042499542236,16.8724994659424,26.4777507781982,23.2279167175293,26.6240005493164,22.8792495727539,1391,372,2,114.986633300781,918,12,728,12
"background",47.75,-16.0833333333333,26.0311145782471,12.7014379501343,68.3562088012695,179.677932739258,34.7002487182617,16.1189994812012,18.5812492370605,27.350959777832,23.4568748474121,27.7220821380615,23.4568748474121,1476,436,0,127.227111816406,1072,2,766,2
"background",47.4166666666667,-15.5833333333333,26.3668117523193,12.7939176559448,64.7875289916992,189.473236083984,35.4672508239746,15.7197504043579,19.747501373291,27.562707901001,23.6330833435059,28.1246242523193,23.6330833435059,1496,461,1,131.132949829102,1100,4,790,4
"background",50.0833333333333,-15.25,21.5848846435547,8.1216459274292,61.5311126708984,213.523742675781,28.4332504272461,15.2340002059937,13.1992502212524,24.0083332061768,20.6622505187988,24.0083332061768,18.7994575500488,2647,366,85,42.1542053222656,1010,305,1010,461
"background",46.75,-18.0833333333333,21.6223850250244,13.0914793014526,67.6798324584961,194.823501586914,30.3782501220703,11.0349998474121,19.3432502746582,23.1948337554932,18.7951240539551,23.3211250305176,18.7951240539551,1661,388,4,108.264785766602,1038,16,890,16
"background",48.75,-19.4166666666667,23.5855522155762,8.73139572143555,62.1861152648926,219.774154663086,30.261999130249,16.2212505340576,14.0407485961914,26.0989170074463,22.9021244049072,26.0989170074463,20.8856678009033,2830,451,81,49.4580078125,1223,340,1223,455
"background",44.5833333333333,-21.9166666666667,24.7143745422363,14.0519580841064,63.7334861755371,278.222229003906,34.5859985351562,12.5380001068115,22.0479984283447,27.3089160919189,20.8134994506836,27.4207916259766,20.8134994506836,794,211,3,114.793609619141,544,12,454,12
"background",44.75,-20.4166666666667,25.6192817687988,12.6807289123535,64.6695556640625,233.180404663086,33.7397499084473,14.1312503814697,19.6084995269775,27.7296257019043,22.3342094421387,27.7530822753906,22.3342094421387,901,267,1,125.931327819824,643,5,486,5
"background",43.4166666666667,-22.9166666666667,25.0039329528809,13.222659111023,65.3315200805664,285.805847167969,33.5342712402344,13.2949438095093,20.2393264770508,27.9840831756592,21.9315547943115,27.9840831756592,21.1382961273193,554,137,2,113.64875793457,383,11,383,12
"background",43.75,-22.0833333333333,25.0737705230713,13.8922080993652,65.6268005371094,263.800933837891,34.2477493286133,13.0792503356934,21.1684989929199,27.7831249237061,21.4497909545898,27.7831249237061,21.4497909545898,681,174,2,116.028182983398,472,9,472,9
"background",57.5833333333333,-19.9166666666667,24.115364074707,6.31302070617676,54.5990982055664,202.476928710938,29.7562503814697,18.1937503814697,11.5625,26.4968757629395,23.125,26.4968757629395,21.5791664123535,1503,255,44,58.6139831542969,681,153,681,194
"background",48.9166666666667,-19.0833333333333,23.5468120574951,8.94229125976562,63.1239128112793,216.471176147461,30.3155002593994,16.1492500305176,14.1662502288818,26.0459175109863,22.7992095947266,26.0459175109863,20.8751258850098,2908,492,81,50.2371253967285,1264,346,1264,491
"background",40.75,-15.0833333333333,26.1119956970215,10.4931812286377,70.1956253051758,175.881057739258,32.7606048583984,17.8121204376221,14.9484844207764,27.7146472930908,25.2151508331299,27.858585357666,23.6601009368896,897,187,3,94.2193374633789,538,29,476,62
"background",47.75,-14.25,26.2480144500732,10.6748447418213,75.4281463623047,98.5172882080078,32.5186920166016,18.3663558959961,14.1523361206055,26.7850475311279,24.8475074768066,27.1144866943359,24.8475074768066,1740,467,8,110.921997070312,1137,27,729,27
"background",46.9166666666667,-18.75,18.9612293243408,12.1760416030884,68.2131195068359,213.017318725586,26.7105007171631,8.86050033569336,17.8500003814697,20.955249786377,15.9547080993652,20.955249786377,15.9547080993652,1524,369,6,106.125640869141,934,21,934,21
"background",49.75,-15.9166666666667,24.0171203613281,8.58641338348389,63.4701995849609,210.731964111328,30.8630428314209,17.3347835540771,13.5282592773438,26.4413032531738,23.1945648193359,26.4413032531738,21.3740940093994,2551,370,81,48.3790245056152,1069,287,1069,411
"background",45.5833333333333,-24.4166666666667,23.4843845367432,14.7215614318848,68.0640029907227,290.092193603516,32.9684982299805,11.3395004272461,21.6289978027344,26.517749786377,20.5146255493164,26.517749786377,19.5328750610352,684,150,7,96.8925933837891,426,25,426,35
"background",55.25,-20.9166666666667,23.9282417297363,6.80462980270386,56.2969245910645,201.592880249023,29.7277774810791,17.6407413482666,12.0870361328125,26.3959884643555,21.8861122131348,26.3959884643555,21.4864196777344,1519,249,47,61.1323623657227,722,166,722,183
"background",48.5833333333333,-20.4166666666667,23.640625,8.25349521636963,59.2800788879395,227.808059692383,30.037712097168,16.1148300170898,13.9228820800781,26.1629943847656,23.1029663085938,26.1699867248535,20.7330513000488,2749,422,75,49.0888442993164,1180,327,1002,525
"background",45.5833333333333,-19.0833333333333,21.8922595977783,13.0719795227051,65.9044342041016,190.413284301758,30.6677494049072,10.8330001831055,19.8347492218018,23.3879585266113,19.101749420166,23.5032920837402,19.101749420166,1565,379,5,107.2294921875,983,17,814,17
"background",40.4166666666667,-11.9166666666667,25.3949546813965,9.87346076965332,73.5840148925781,133.651840209961,31.6688652038574,18.2509231567383,13.4179420471191,26.6946353912354,24.3750228881836,26.7524185180664,23.593448638916,1061,226,4,97.9843063354492,627,20,550,39
"background",44.25,-17.75,26.0421447753906,11.5065002441406,68.1705017089844,170.716995239258,33.1057510375977,16.226749420166,16.8790016174316,27.4610824584961,23.581916809082,27.5616664886475,23.581916809082,1203,350,2,123.299110412598,839,10,629,10
"background",44.9166666666667,-19.75,26.218770980835,12.3567495346069,64.703498840332,211.449172973633,34.1872482299805,15.089750289917,19.0974979400635,27.9255828857422,23.1449584960938,28.0570831298828,23.1449584960938,1095,314,2,120.424263000488,754,9,594,9
"background",48.0833333333333,-18.5833333333333,20.0953845977783,11.6830205917358,65.0484237670898,267.85595703125,28.4599990844727,10.4995002746582,17.9604988098145,22.8141250610352,16.5064163208008,22.8141250610352,16.5064163208008,1505,317,28,89.7210388183594,865,98,865,98
"background",46.25,-24.25,23.4881553649902,14.1751461029053,64.0012054443359,303.703063964844,33.3489990234375,11.2007503509521,22.1482486724854,26.7040824890137,20.4761257171631,26.7040824890137,19.3389587402344,883,203,12,96.7738037109375,533,41,533,46
"background",48.25,-14.5833333333333,25.370719909668,11.2413539886475,74.6400604248047,132.42204284668,32.1595001220703,17.0987491607666,15.0607509613037,26.3582916259766,23.4955406188965,26.4878330230713,23.4955406188965,1715,456,6,114.093200683594,1130,22,742,22
"background",45.25,-21.25,23.492301940918,12.7725210189819,61.9303779602051,268.1689453125,32.8269996643066,12.2030000686646,20.6240005493164,25.9031677246094,19.7129573822021,26.0231666564941,19.7129573822021,1003,269,3,119.307685852051,709,11,574,11
"background",40.0833333333333,-10.9166666666667,24.6422500610352,9.82058334350586,71.6268844604492,139.537353515625,30.9130001068115,17.2022495269775,13.710750579834,25.9690837860107,22.9293746948242,26.0330009460449,22.7572917938232,1073,219,8,91.6953735351562,587,30,515,31
"background",47.5833333333333,-18.9166666666667,18.566312789917,11.1924161911011,65.646598815918,247.26513671875,26.1557502746582,9.10624980926514,17.0494995117188,21.0000839233398,15.1677503585815,21.0207920074463,15.1677503585815,1296,292,11,103.29817199707,805,37,750,37
"background",44.5833333333333,-22.5833333333333,23.7738227844238,15.6223545074463,65.9011077880859,276.767852783203,34.5450019836426,10.8392496109009,23.705753326416,26.335916519165,19.8847503662109,26.4882926940918,19.8847503662109,744,197,4,110.832466125488,499,17,428,17
"background",46.25,-21.5833333333333,21.3736152648926,12.5256042480469,62.1001663208008,267.751190185547,30.7587509155273,10.5887498855591,20.1700019836426,23.9252490997314,18.4500007629395,23.9748344421387,17.6060829162598,972,270,3,117.623886108398,668,14,599,15
"background",47.25,-22.0833333333333,19.7448024749756,9.32943725585938,59.1866111755371,255.385070800781,26.8462505340576,11.0834999084473,15.7627506256104,22.4552917480469,16.7472496032715,22.4552917480469,16.3055419921875,1528,301,41,77.8620758056641,797,136,797,148
"background",47.4166666666667,-19.75,15.8859062194824,12.1751461029053,65.4806518554688,268.165130615234,24.3782501220703,5.78474998474121,18.5935001373291,18.5795421600342,12.205041885376,18.5795421600342,12.205041885376,1413,281,20,88.1856994628906,786,63,786,63
"background",44.4166666666667,-21.25,24.3392715454102,13.3713331222534,64.0512161254883,260.671752929688,33.3935012817383,12.5174999237061,20.8760013580322,26.8678340911865,20.7153739929199,26.8678340911865,20.7153739929199,859,249,2,124.003005981445,613,7,613,7
"background",44.9166666666667,-22.4166666666667,22.7026557922363,14.1294794082642,64.3294448852539,271.507476806641,32.6759986877441,10.7117500305176,21.9642486572266,25.1817073822021,18.8533344268799,25.3229999542236,18.8533344268799,753,192,5,108.170433044434,495,21,438,21
"background",48.25,-17.4166666666667,20.71657371521,12.5583124160767,66.5173721313477,246.238021850586,29.7262496948242,10.8465003967285,18.8797492980957,23.2151260375977,17.7307090759277,23.2151260375977,17.4080009460449,1170,288,6,110.067291259766,748,25,748,29
"background",44.4166666666667,-16.4166666666667,27.1636142730713,10.2780780792236,69.8251190185547,139.044204711914,33.4057312011719,18.6859874725342,14.7197437286377,28.0364112854004,25.1438426971436,28.3574314117432,25.1438426971436,1197,371,1,137.961120605469,912,6,590,6
"background",44.4166666666667,-22.5833333333333,23.6295204162598,15.3672914505005,66.013542175293,276.918853759766,34.1834983825684,10.9045000076294,23.2789993286133,26.2381248474121,19.747917175293,26.3432922363281,19.747917175293,751,198,4,111.020149230957,504,16,428,16
"background",48.9166666666667,-12.75,26.3130187988281,9.76228904724121,69.958610534668,121.865943908691,32.7658996582031,18.8115215301514,13.9543781280518,27.0671272277832,24.7315673828125,27.3600616455078,24.5525341033936,1507,403,13,115.853141784668,1010,46,710,48
"background",49.4166666666667,-17.9166666666667,23.5070343017578,8.79817771911621,62.7060737609863,218.69189453125,30.4501781463623,16.4193553924561,14.0308227539062,26.0489845275879,22.7289733886719,26.0489845275879,20.8047199249268,2523,338,101,41.700366973877,984,341,984,421
