"species","longitude","latitude","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"Indri indri",48.761467,-18.696893,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.762957,-18.696692,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.764357,-18.695396,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.764328,-18.695431,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.764894,-18.693619,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.764894,-18.693597,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.7649,-18.693601,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.763653,-18.696347,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.764391,-18.695462,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.764117,-18.69541,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.765462,-18.699377,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.754848,-18.696166,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.753282,-18.689724,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.755563,-18.692914,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.753999,-18.690066,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.755252,-18.695737,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.755418,-18.693426,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.753294,-18.689702,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.763651,-18.698841,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.761579,-18.698612,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.763023,-18.696672,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.764256,-18.695475,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.762228,-18.696714,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.764241,-18.695665,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.761118,-18.697806,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.763774,-18.696176,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.755372,-18.693497,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.754675,-18.690709,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.753317,-18.689725,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.765968,-18.700261,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.765424,-18.699398,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.763749,-18.698812,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.764247,-18.695597,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.764242,-18.694491,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.764371,-18.695519,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.763702,-18.696218,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.763284,-18.696635,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.755984,-18.694068,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.764575,-18.698156,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.763568,-18.698797,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.763479,-18.696451,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.763652,-18.696289,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.763695,-18.696188,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.763519,-18.696384,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.765986,-18.700271,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.765493,-18.699897,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.761109,-18.697185,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.764322,-18.695532,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.765515,-18.699533,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.762819,-18.696708,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.761081,-18.697126,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.761119,-18.697074,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.755044,-18.693653,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.755141,-18.693982,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.75425,-18.698488,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.755378,-18.693476,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.754141,-18.69002,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.756089,-18.693908,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.754159,-18.690088,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.763585,-18.698827,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.764345,-18.695477,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.765432,-18.699919,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.761827,-18.698948,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.764276,-18.695543,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.76495,-18.693669,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.764215,-18.695593,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.763326,-18.696534,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.764931,-18.699314,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.764968,-18.693569,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.763674,-18.698804,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.761136,-18.697929,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.766482,-18.700391,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.754681,-18.697867,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.755153,-18.694016,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.754717,-18.690726,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.754589,-18.69027,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.754514,-18.690183,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.763357,-18.696609,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.764395,-18.695223,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.755565,-18.6953,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.765455,-18.699785,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.762955,-18.698897,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.761496,-18.696896,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.76431,-18.695461,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.764324,-18.695448,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.761592,-18.698605,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.763347,-18.698906,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.765485,-18.699609,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.76475,-18.69926,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.761587,-18.696674,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.76214,-18.696641,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.763882,-18.696011,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.764041,-18.695907,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.754183,-18.699227,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.754402,-18.698811,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.755534,-18.694458,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.754746,-18.690844,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.754719,-18.690687,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.755553,-18.694527,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.754392,-18.698517,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.754053,-18.699108,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.746422,-18.679008,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.749347,-18.67788,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.749231,-18.676136,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.750464,-18.675805,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.750472,-18.675797,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.757333,-18.677561,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
"Indri indri",48.757263,-18.676708,22.705020904541,9.758957862854,63.6872596740723,236.024795532227,30.0427494049072,14.7194995880127,15.3232498168945,25.3034172058105,20.6103744506836,25.3034172058105,19.6911659240723,2540,450,71,59.1339988708496,1211,305,1211,384
